date,department,disease_category,specific_disease,patient_count,occupied_beds,total_beds,occupancy_rate,severity,avg_length_of_stay,icu_required,emergency_admission,discharges,ed_wait_time_minutes,labour_staffing,admission_discharge_ratio,bed_utilization,acuity_index,staff_to_patient_ratio,readmission_risk,complexity_score,recovery_rate,satisfaction_score,cost_per_bed,mortality_rate,days_since_turnover,equipment_availability,infection_rate,readmission_count,transfer_count,day_of_week,month,week_number,is_weekend,is_holiday
2025-01-12,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,MEDIUM,9.50836106845993,1,10,5,130.54979143292402,2.7617152060273917,3.5,0.8666666666666667,0.4,0.230142933835616,0.6412937711979473,51.28014867156938,48.71985132843062,47.42362479614719,1800.0,0.01,4,0.9150568561477392,0.08670416506892178,1,1,6,1,2,1,0
2025-01-12,General Ward,General,Respiratory & Med-Surg,83,98,100,0.98,HIGH,10.124419701827424,39,4,43,,16.34451657030866,1.9772727272727273,0.98,0.65,0.19457757821796023,0.8134,73.58342342083694,26.416576579163063,53.01026967251502,2160.0,0.03,2,0.9609242367319271,0.07033847654246,9,14,6,1,2,1,0
2025-01-12,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,9.234779619440651,7,0,7,,3.5105580594112475,2.0,0.95,0.65,0.20650341525948515,0.784,73.88802640056079,26.11197359943921,61.88653489424911,6300.0,0.03,5,0.9511399915731962,0.07095845255097682,1,2,6,1,2,1,0
2025-01-12,Neurology,Neurological,Stroke & Seizure,22,26,28,0.9285714285714286,LOW,3.405535451861778,1,1,12,,5.813752929263638,1.7692307692307692,0.9285714285714286,0.3,0.2527718664897234,0.7408670754259529,30.888505004666268,69.11149499533373,52.46484355924343,1800.0,0.002,3,0.9608349258856785,0.07333270621511451,2,3,6,1,2,1,0
2025-01-12,Oncology,Cancer,Chemo & Complications,19,23,25,0.92,HIGH,7.750772437313061,9,0,10,,4.720140161178038,1.7272727272727273,0.92,0.65,0.2360070080589019,0.7080487741996907,77.46658950440445,22.533410495595547,62.291318139535136,3960.0,0.03,5,0.8322606579712384,0.06534321640994248,2,3,6,1,2,1,0
2025-01-12,Orthopedics,Musculoskeletal,Spine Surgery,22,26,35,0.7428571428571429,HIGH,8.290453554258693,10,1,10,,4.813183438717168,2.090909090909091,0.7428571428571429,0.65,0.209268845161616,0.4828465404096035,74.82505754751519,25.174942452484814,71.4907041651447,3240.0,0.03,3,0.8727654656231785,0.08143736650981323,2,0,6,1,2,1,0
2025-01-13,Cardiology,Cardiovascular,Arrhythmia Management,24,29,30,0.9666666666666667,MEDIUM,6.9005753988038885,4,1,14,,5.92838298569395,1.6666666666666667,0.9666666666666667,0.4,0.23713531942775798,0.784,55.32740187532676,44.67259812467324,71.38852321617192,3000.0,0.01,4,0.8874814527964987,0.052181796748667714,2,4,0,1,3,0,0
2025-01-13,Emergency,Trauma,ED High Acuity Mix,9,11,15,0.7333333333333333,HIGH,10.828080922005537,4,8,4,111.210605305396,1.8404199535978956,3.4,0.7333333333333333,0.65,0.18404199535978955,0.4647535440229324,68.57929557955019,31.42070442044981,55.177513298039166,2700.0,0.03,4,0.9358907532814569,0.05222361358634246,0,0,0,1,3,0,0
2025-01-13,General Ward,General,Respiratory & Med-Surg,79,94,100,0.94,HIGH,12.471349373968948,37,3,38,,14.621146996104532,2.1025641025641026,0.94,0.65,0.18276433745130666,0.7447904560804907,70.60814406453608,29.391855935463923,57.86204092963049,2160.0,0.03,5,0.9741804826952736,0.05807827851576781,8,14,0,1,3,0,0
2025-01-13,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,MEDIUM,6.180091436051313,2,0,8,,4.1871482733700685,1.7777777777777777,0.95,0.4,0.24630283961000402,0.784,50.14159188065231,49.85840811934769,60.548780697478726,4200.0,0.01,2,1.0,0.07240067630525232,1,2,0,1,3,0,0
2025-01-13,Neurology,Neurological,Stroke & Seizure,21,25,28,0.8928571428571429,LOW,4.468563493371523,1,1,11,,4.470896966351927,1.8333333333333333,0.8928571428571429,0.3,0.20322258937963306,0.68425645342466,32.857403482884926,67.14259651711507,57.886164900126225,1800.0,0.002,2,0.8613214896493938,0.06731362578968585,2,3,0,1,3,0,0
2025-01-13,Oncology,Cancer,Radiation Therapy,16,19,25,0.76,HIGH,7.159626365808285,7,0,7,,3.4213963880586573,2.0,0.76,0.65,0.20125861106227397,0.5059629527042757,70.40674026757901,29.59325973242099,67.52468819565057,3960.0,0.03,1,1.0,0.057077659496858175,1,0,0,1,3,0,0
2025-01-13,Orthopedics,Musculoskeletal,Spine Surgery,24,29,35,0.8285714285714286,MEDIUM,7.3446183109588565,4,1,9,,6.3206086227963025,2.5,0.8285714285714286,0.4,0.25282434491185213,0.5716283218915726,51.038063441140324,48.961936558859676,67.16302185008065,2160.0,0.01,5,1.0,0.057522558390475986,2,0,0,1,3,0,0
2025-01-14,Cardiology,Cardiovascular,ACS & Heart Failure,24,29,30,0.9666666666666667,HIGH,6.366128658025528,11,1,13,,6.115442273192201,1.7857142857142858,0.9666666666666667,0.65,0.24461769092768804,0.784,71.08952157363765,28.910478426362346,55.324909943301016,4500.0,0.03,5,0.9295549534009953,0.06946436548156149,2,4,1,1,3,0,0
2025-01-14,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,HIGH,7.243414232925941,5,9,5,146.7004439372619,2.6465032664832453,3.3333333333333335,0.8666666666666667,0.65,0.22054193887360377,0.6647814474696291,76.58902584600942,23.41097415399058,40.72201414694651,2700.0,0.03,4,0.9116440959841573,0.0667931446463534,1,1,1,1,3,0,0
2025-01-14,General Ward,General,Infectious Diseases,83,98,100,0.98,MEDIUM,6.661519804589908,14,4,45,,20.732521106127034,1.891304347826087,0.98,0.4,0.24681572745389327,0.8134,43.59847800664553,56.40152199335447,56.76228664140072,1440.0,0.01,1,0.9415420122166874,0.07143307664128366,9,14,1,1,3,0,0
2025-01-14,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,CRITICAL,10.613980411175126,15,2,7,,4.275737949219565,2.25,0.95,1.05,0.25151399701291555,0.784,95.17947274883849,4.820527251161508,65.72501616998737,8750.0,0.08,3,0.9610241219135613,0.0730941341786913,1,2,1,1,3,0,0
2025-01-14,Neurology,Neurological,Stroke & Seizure,22,27,28,0.9642857142857143,MEDIUM,9.088124412583198,4,1,13,,5.237216332820709,1.6428571428571428,0.9642857142857143,0.4,0.22770505794872647,0.7699999999999999,47.22400236653401,52.77599763346599,67.80578534720294,2400.0,0.01,6,0.9539149705596021,0.06851970469285823,2,4,1,1,3,0,0
2025-01-14,Oncology,Cancer,Radiation Therapy,17,20,25,0.8,HIGH,9.492507132054442,8,0,9,,4.187152290836724,1.7,0.8,0.65,0.2326195717131513,0.557541919856237,80.93193706107644,19.06806293892356,62.419944069900644,3960.0,0.03,4,0.950394825485827,0.06286182063275748,1,0,1,1,3,0,0
2025-01-14,Orthopedics,Musculoskeletal,Spine Surgery,25,30,35,0.8571428571428571,MEDIUM,6.791134989347461,4,1,12,,6.160487134118779,2.0,0.8571428571428571,0.4,0.23694181285072227,0.6178313741570386,46.52289185055012,53.47710814944988,60.4928710358903,2160.0,0.01,3,0.8906725955739329,0.08235624207558057,2,4,1,1,3,0,0
2025-01-15,Cardiology,Cardiovascular,ACS & Heart Failure,24,29,30,0.9666666666666667,HIGH,6.64721539588146,11,1,15,,5.856387125021126,1.5625,0.9666666666666667,0.65,0.23425548500084503,0.784,67.84612448940976,32.15387551059024,51.76772602773268,4500.0,0.03,2,0.9777292140929685,0.06265394964706644,2,4,2,1,3,0,0
2025-01-15,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,LOW,5.117295831588128,0,8,4,168.82984263958707,2.7169530838257723,3.6,0.8,0.3,0.24699573489325202,0.5712210457939418,32.23854280008658,67.76145719991342,50.07698242551947,1350.0,0.002,4,0.9864576265066216,0.07533359610942097,1,1,2,1,3,0,0
2025-01-15,General Ward,General,Respiratory & Med-Surg,82,97,100,0.97,HIGH,9.790386440055464,38,4,46,,21.436174631097046,1.8297872340425532,0.97,0.65,0.2582671642300849,0.7954015719174556,72.32382394219717,27.676176057802834,55.85700806518498,2160.0,0.03,6,1.0,0.06652056458294203,9,14,2,1,3,0,0
2025-01-15,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,CRITICAL,14.37302369131576,15,2,9,,3.449116249092854,1.8,0.95,1.05,0.20288919112310905,0.7604988569530122,91.09849173071548,8.90150826928452,60.188477694710315,8750.0,0.08,1,0.8574230287904778,0.08196882460029586,1,2,2,1,3,0,0
2025-01-15,Neurology,Neurological,Movement Disorders,21,25,28,0.8928571428571429,MEDIUM,4.997569985157627,3,1,10,,6.036282982520649,2.0,0.8928571428571429,0.4,0.274376499205484,0.6852451578093184,53.20421430633505,46.79578569366495,61.486251131283694,2400.0,0.01,5,0.9266390349132078,0.08380281176196994,2,3,2,1,3,0,0
2025-01-15,Oncology,Cancer,Chemo & Complications,20,24,25,0.96,MEDIUM,5.821540521126385,3,1,7,,4.123887616491996,2.625,0.96,0.4,0.19637560078533314,0.784,53.80207328072149,46.19792671927851,59.68998496060033,2640.0,0.01,3,0.9434558354890532,0.06636678097386037,2,3,2,1,3,0,0
2025-01-15,Orthopedics,Musculoskeletal,Spine Surgery,25,30,35,0.8571428571428571,CRITICAL,10.490993652273579,24,3,10,,6.989947510726556,2.5454545454545454,0.8571428571428571,1.05,0.26884413502794446,0.6200428180988634,99.38681145287836,0.6131885471216378,56.951314759479196,4500.0,0.08,1,0.8809762996837328,0.060711135950106555,2,4,2,1,3,0,0
2025-01-16,Cardiology,Cardiovascular,Arrhythmia Management,24,29,30,0.9666666666666667,MEDIUM,6.333899856378956,4,1,12,,6.805504216814539,1.9230769230769231,0.9666666666666667,0.4,0.27222016867258153,0.784,54.36891520480058,45.63108479519942,62.24061917567358,3000.0,0.01,4,0.8419096569302265,0.08901737102530136,2,4,3,1,3,0,0
2025-01-16,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,LOW,3.4370063284643333,0,8,4,111.6991454287747,2.8503017492881177,3.6,0.8,0.3,0.25911834084437435,0.5656145932748712,25.783134227303094,74.2168657726969,46.96381446151656,1350.0,0.002,3,0.8948872141902938,0.06453704419941927,1,0,3,1,3,0,0
2025-01-16,General Ward,General,Respiratory & Med-Surg,83,98,100,0.98,MEDIUM,5.437881700708788,14,4,43,,20.53500002135732,1.9772727272727273,0.98,0.4,0.24446428596853953,0.8134,49.24790072769083,50.75209927230917,57.37774292681139,1440.0,0.01,2,1.0,0.06310021409585556,9,14,3,1,3,0,0
2025-01-16,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,11.4719276063305,7,0,8,,3.6646441425831364,1.7777777777777777,0.95,0.65,0.21556730250489037,0.784,72.58057082972839,27.419429170271613,58.7982634590284,6300.0,0.03,7,0.9412082973200958,0.08571520235405411,1,2,3,1,3,0,0
2025-01-16,Neurology,Neurological,Movement Disorders,21,25,28,0.8928571428571429,HIGH,10.12480301975024,10,1,12,,4.202339663472313,1.6923076923076923,0.8928571428571429,0.65,0.1910154392487415,0.6813484820181165,68.37461764531976,31.62538235468024,65.19596794119919,3600.0,0.03,4,0.9603646562405542,0.05296557154354411,2,3,3,1,3,0,0
2025-01-16,Oncology,Cancer,Radiation Therapy,18,22,25,0.88,LOW,5.780829212966642,1,0,9,,4.96427213578437,1.8,0.88,0.3,0.2612774808307563,0.6568150710872251,23.613897670384585,76.38610232961541,54.01123780168269,1980.0,0.002,2,0.9888401746439465,0.07338231867196354,1,3,3,1,3,0,0
2025-01-16,Orthopedics,Musculoskeletal,Spine Surgery,27,32,35,0.9142857142857143,CRITICAL,8.78597429729548,25,4,13,,6.045482577528455,2.2142857142857144,0.9142857142857143,1.05,0.2159100920545877,0.714204498554281,81.9507910350855,18.0492089649145,55.37643141499322,4500.0,0.08,6,0.837475439498112,0.06578680379648853,2,4,3,1,3,0,0
2025-01-17,Cardiology,Cardiovascular,Arrhythmia Management,24,29,30,0.9666666666666667,HIGH,11.943337500923633,11,1,12,,5.919839100784152,1.9230769230769231,0.9666666666666667,0.65,0.2367935640313661,0.784,77.00057237324108,22.999427626758916,47.89540569274041,4500.0,0.03,4,1.0,0.05834436275134974,2,4,4,1,3,0,0
2025-01-17,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,LOW,5.298738503943796,0,9,5,143.48748057584947,2.6754525888606615,3.3333333333333335,0.8666666666666667,0.3,0.22295438240505513,0.650850374485909,26.562282743302042,73.43771725669797,43.59495537744464,1350.0,0.002,5,0.8682522567733935,0.08153372197682898,1,1,4,1,3,0,0
2025-01-17,General Ward,General,Respiratory & Med-Surg,81,96,100,0.96,HIGH,8.681200038199718,38,4,49,,20.448497220783207,1.7,0.96,0.65,0.24937191732662448,0.7839194873489684,76.77775314837176,23.222246851628242,57.15133642507305,2160.0,0.03,5,0.9130568706402664,0.0654144567780648,9,14,4,1,3,0,0
2025-01-17,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,5.709645151929239,7,0,7,,3.2751768677387467,2.0,0.95,0.65,0.19265746280816157,0.7717734834159099,66.8163750435033,33.1836249564967,66.7341202150094,6300.0,0.03,4,0.9807254642652674,0.06734061661101531,1,2,4,1,3,0,0
2025-01-17,Neurology,Neurological,Movement Disorders,22,27,28,0.9642857142857143,MEDIUM,4.865610352558021,4,1,14,,5.064530376657617,1.5333333333333334,0.9642857142857143,0.4,0.22019697289815723,0.7699999999999999,51.483141598380875,48.516858401619125,60.112138826106374,2400.0,0.01,7,0.8644187336130638,0.06835861653407008,2,4,4,1,3,0,0
2025-01-17,Oncology,Cancer,Chemo & Complications,19,23,25,0.92,MEDIUM,5.400973713113571,3,0,10,,4.911808912625602,1.7272727272727273,0.92,0.4,0.24559044563128013,0.7043352478069445,45.94963457895255,54.05036542104745,66.83029862686881,2640.0,0.01,6,0.911801956019904,0.07438977199826635,2,3,4,1,3,0,0
2025-01-17,Orthopedics,Musculoskeletal,Fractures & Replacements,23,28,35,0.8,CRITICAL,10.242889592159825,22,3,11,,6.045485603033181,2.1666666666666665,0.8,1.05,0.2518952334597159,0.531974578028702,92.41551568555109,7.584484314448915,55.56486522629488,4500.0,0.08,1,0.9233749267937504,0.07153158591872022,2,0,4,1,3,0,0
2025-01-18,Cardiology,Cardiovascular,ACS & Heart Failure,20,24,30,0.8,HIGH,4.9344082954753095,9,1,11,,6.067726498686326,1.75,0.8,0.65,0.2889393570803013,0.5419656365859845,80.11220476196905,19.887795238030947,50.812478490043745,4500.0,0.03,6,0.9073657155999518,0.06456826804095753,1,0,5,1,3,1,0
2025-01-18,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,MEDIUM,6.562533555697912,2,9,6,167.9672163961433,2.6315919647642767,2.857142857142857,0.9333333333333333,0.4,0.21929933039702307,0.7186666666666667,65.709834886439,34.290165113561,42.565135214828985,1800.0,0.01,2,0.897287786242337,0.06880064604754191,1,2,5,1,3,1,0
2025-01-18,General Ward,General,Respiratory & Med-Surg,82,97,100,0.97,HIGH,7.3981919612772815,38,4,37,,18.208895652046024,2.263157894736842,0.97,0.65,0.21938428496440993,0.802145822729867,80.34925249350519,19.65074750649481,47.87072737317588,2160.0,0.03,4,1.0,0.06062939084160256,9,14,5,1,3,1,0
2025-01-18,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,MEDIUM,6.6807499381839515,2,0,7,,3.419015147292941,2.0,0.95,0.4,0.20111853807605534,0.784,41.78129642205971,58.21870357794029,55.97418250500076,4200.0,0.01,1,0.9976280907744821,0.07963565719386019,1,2,5,1,3,1,0
2025-01-18,Neurology,Neurological,Stroke & Seizure,22,27,28,0.9642857142857143,HIGH,7.849711666379966,10,1,12,,5.207896897769215,1.7692307692307692,0.9642857142857143,0.65,0.22643029990300936,0.7634842568869852,87.73024166702237,12.26975833297763,60.63113794817129,3600.0,0.03,2,0.944981855056298,0.05562160260926064,2,4,5,1,3,1,0
2025-01-18,Oncology,Cancer,Radiation Therapy,17,21,25,0.84,MEDIUM,7.329609914660719,3,0,7,,4.2616367190423325,2.125,0.84,0.4,0.23675759550235181,0.5853387936412744,52.612093066412825,47.387906933587175,63.81837238818044,2640.0,0.01,4,0.824394841945757,0.06700800383799352,1,3,5,1,3,1,0
2025-01-18,Orthopedics,Musculoskeletal,Fractures & Replacements,28,33,35,0.9428571428571428,MEDIUM,7.65962478376629,4,1,12,,6.537554043914014,2.230769230769231,0.9428571428571428,0.4,0.22543289806600048,0.7643181530214854,47.29838908431256,52.70161091568744,61.45974971528043,2160.0,0.01,7,0.9280238103499423,0.05839760407550462,3,4,5,1,3,1,0
2025-01-19,Cardiology,Cardiovascular,Arrhythmia Management,24,29,30,0.9666666666666667,LOW,4.5689830791852755,1,1,15,,5.6280659209948976,1.5625,0.9666666666666667,0.3,0.22512263683979591,0.779979994810791,28.982098199488192,71.01790180051181,64.15401667280274,2250.0,0.002,1,1.0,0.057740956847307595,2,4,6,1,3,1,0
2025-01-19,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,MEDIUM,5.389929623265843,1,7,5,161.60077430102092,2.7778027089511172,3.0,0.8666666666666667,0.4,0.23148355907925977,0.6365610644104762,42.25234365210744,57.74765634789256,45.550180301613025,1800.0,0.01,5,1.0,0.07316573028988077,1,1,6,1,3,1,0
2025-01-19,General Ward,General,Respiratory & Med-Surg,80,95,100,0.95,HIGH,12.63865907996339,38,4,43,,19.400700904475723,1.9090909090909092,0.95,0.65,0.23951482598118176,0.7614053143871423,73.4544176789875,26.545582321012503,53.74200379403613,2160.0,0.03,4,1.0,0.05688188876684038,9,14,6,1,3,1,0
2025-01-19,ICU,Respiratory,Critical Care Mix,15,18,20,0.9,HIGH,6.435964726184785,7,0,6,,3.9029508062504816,2.142857142857143,0.9,0.65,0.2439344253906551,0.7098118354725983,78.16888440466049,21.83111559533951,63.14067987465487,6300.0,0.03,7,0.8544079935917916,0.06876328925968046,1,2,6,1,3,1,0
2025-01-19,Neurology,Neurological,Movement Disorders,20,24,28,0.8571428571428571,HIGH,6.528940114820466,9,1,11,,5.463827933131972,1.75,0.8571428571428571,0.65,0.2601822825300939,0.6283449120330503,78.04569060453588,21.954309395464122,55.84034793416654,3600.0,0.03,3,0.9058909710487376,0.06471411140204711,2,3,6,1,3,1,0
2025-01-19,Oncology,Cancer,Radiation Therapy,17,20,25,0.8,MEDIUM,6.551125202388839,3,0,7,,4.2176808899860925,2.125,0.8,0.4,0.23431560499922735,0.5605008801065853,42.22052176898186,57.77947823101814,71.96286498533863,2640.0,0.01,4,0.9635288107907121,0.04948726743922399,1,0,6,1,3,1,0
2025-01-19,Orthopedics,Musculoskeletal,Spine Surgery,22,26,35,0.7428571428571429,HIGH,11.345144773675408,10,1,11,,4.997389110808494,1.9166666666666667,0.7428571428571429,0.65,0.21727778742645626,0.48278183649113476,74.72115461171147,25.27884538828853,69.19481089997134,3240.0,0.03,7,0.9547203159472686,0.049253509952149666,2,0,6,1,3,1,0
2025-01-20,Cardiology,Cardiovascular,Arrhythmia Management,22,27,30,0.9,HIGH,7.527290525822008,10,1,12,,4.9407264437833325,1.7692307692307692,0.9,0.65,0.214814193207971,0.6634779333228426,75.43657487004282,24.56342512995718,62.63860530186995,4500.0,0.03,2,0.9087426736324989,0.06721292103798061,2,4,0,1,4,0,0
2025-01-20,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,HIGH,8.052244863079451,5,6,6,161.3975026386318,2.21758472560273,2.4285714285714284,0.9333333333333333,0.65,0.18479872713356083,0.7034448506492228,76.86529467660318,23.134705323396815,58.82487027085425,2700.0,0.03,6,0.9484220503128078,0.07395809004071649,1,2,0,1,4,0,0
2025-01-20,General Ward,General,Respiratory & Med-Surg,83,98,100,0.98,MEDIUM,9.933023103196508,14,4,37,,19.15945981229034,2.289473684210526,0.98,0.4,0.22808880728917072,0.8134,40.28006285257433,59.71993714742567,65.89857070209754,1440.0,0.01,7,0.9639321754863022,0.07662198400792211,9,14,0,1,4,0,0
2025-01-20,ICU,Respiratory,Critical Care Mix,15,18,20,0.9,CRITICAL,5.909486567241759,14,2,8,,3.230979157102673,1.8888888888888888,0.9,1.05,0.20193619731891707,0.6809413911302176,84.23554703523759,15.764452964762413,59.78445592584902,8750.0,0.08,3,1.0,0.0690491026722324,1,2,0,1,4,0,0
2025-01-20,Neurology,Neurological,Movement Disorders,20,24,28,0.8571428571428571,MEDIUM,5.883603265551224,3,1,9,,4.770880816043325,2.1,0.8571428571428571,0.4,0.22718480076396788,0.6275110225581579,54.686290447819694,45.313709552180306,68.0363421750324,2400.0,0.01,4,0.8432850686807771,0.07305012407166273,2,3,0,1,4,0,0
2025-01-20,Oncology,Cancer,Chemo & Complications,20,24,25,0.96,HIGH,7.399719431215017,9,1,10,,4.257200246148422,1.9090909090909092,0.96,0.65,0.20272382124516294,0.784,77.55139505266035,22.448604947339646,63.38906359132014,3960.0,0.03,2,0.945387883515575,0.06953988418445793,2,3,0,1,4,0,0
2025-01-20,Orthopedics,Musculoskeletal,Spine Surgery,22,26,35,0.7428571428571429,HIGH,6.706940957615124,10,1,9,,5.2961868675334705,2.3,0.7428571428571429,0.65,0.23026899424058567,0.48252860027316374,66.71783567414425,33.282164325855746,68.92899897576164,3240.0,0.03,7,0.8855666622518529,0.057756387277886304,2,0,0,1,4,0,0
2025-01-21,Cardiology,Cardiovascular,ACS & Heart Failure,19,23,30,0.7666666666666667,MEDIUM,5.496390892010125,3,0,10,,4.347366297678143,1.7272727272727273,0.7666666666666667,0.4,0.21736831488390712,0.48847124225748545,59.13004856773468,40.86995143226532,66.20047633240894,3000.0,0.01,4,0.9116637983456581,0.06444551847530952,1,0,1,1,4,0,0
2025-01-21,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,MEDIUM,5.847265103217873,1,8,6,143.30096390026904,2.462352754047841,2.5714285714285716,0.8,0.4,0.22385025036798556,0.569372042478509,52.76916665890773,47.23083334109227,52.376595847214716,1800.0,0.01,5,0.946650703957557,0.05395469938512699,1,1,1,1,4,0,0
2025-01-21,General Ward,General,Infectious Diseases,83,98,100,0.98,MEDIUM,8.683428035121675,14,4,52,,21.06177045207839,1.6415094339622642,0.98,0.4,0.25073536252474277,0.8134,52.96714586596804,47.03285413403196,53.54977223921106,1440.0,0.01,1,0.8745848934517098,0.058551908059789666,9,14,1,1,4,0,0
2025-01-21,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,7.651372589930504,7,0,7,,4.0534792993083375,2.0,0.95,0.65,0.23843995878284338,0.780130051952672,67.60544215612936,32.39455784387064,61.41354830007897,6300.0,0.03,5,0.9408118183463798,0.0795199614603452,1,2,1,1,4,0,0
